,institution,school_name,city,institution_state,degree_level,degree_type,grad_cohort,grad_cohort_years,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count
24607,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,23224.0,36255.0,44313.0,111.0,29866.0,47650.0,56438.0,85.0,44542.0,51690.0,57899.0,31.0,194.0,143.0,48.0
24612,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,46758.0,55519.0,65457.0,1802.0,52827.0,66331.0,81314.0,1171.0,58544.0,75386.0,97160.0,337.0,1831.0,1254.0,364.0
24615,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,24216.0,33726.0,44874.0,309.0,35500.0,49197.0,63643.0,242.0,43798.0,63546.0,84930.0,91.0,448.0,335.0,122.0
24616,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,24802.0,33907.0,43581.0,600.0,36878.0,49605.0,64958.0,490.0,42309.0,57189.0,83848.0,250.0,786.0,628.0,300.0
24618,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,27113.0,36683.0,46129.0,607.0,42633.0,54609.0,68756.0,490.0,49662.0,68798.0,89004.0,245.0,765.0,595.0,294.0
24621,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,26208.0,35243.0,46849.0,363.0,39954.0,51690.0,65315.0,313.0,52107.0,75763.0,112437.0,130.0,539.0,402.0,163.0
24622,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,25674.0,36128.0,46738.0,242.0,40961.0,53462.0,71862.0,243.0,49894.0,68312.0,90560.0,195.0,323.0,299.0,239.0
24623,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,23436.0,31806.0,42390.0,656.0,35659.0,49031.0,65014.0,602.0,44520.0,60027.0,87531.0,266.0,872.0,747.0,347.0
24624,1116100,Texas A&M University - Corpus Christi,Corpus Christi,TX,5,Baccalaureate,0,3,19469.0,27580.0,37594.0,261.0,31391.0,43836.0,54192.0,230.0,42479.0,54609.0,67518.0,112.0,389.0,303.0,128.0
24628,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,22830.0,30072.0,38232.0,179.0,29685.0,42682.0,55693.0,148.0,34206.0,46217.0,58673.0,55.0,273.0,249.0,96.0
24629,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,36627.0,48215.0,64415.0,284.0,45535.0,62691.0,81849.0,225.0,53827.0,78013.0,104471.0,95.0,367.0,286.0,163.0
24642,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,59892.0,69025.0,80472.0,186.0,76832.0,91211.0,112592.0,130.0,81333.0,90412.0,126504.0,37.0,252.0,178.0,50.0
24645,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,40154.0,53126.0,69945.0,266.0,46204.0,64756.0,86744.0,203.0,52107.0,75168.0,120252.0,64.0,342.0,263.0,86.0
24647,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,47440.0,63600.0,78540.0,112.0,45618.0,76433.0,105585.0,103.0,66814.0,92632.0,118465.0,38.0,116.0,113.0,56.0
24651,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,22981.0,32004.0,39099.0,222.0,31857.0,39909.0,48585.0,176.0,36560.0,48667.0,64281.0,76.0,387.0,309.0,134.0
24653,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,23842.0,34178.0,44095.0,171.0,36900.0,47753.0,59892.0,121.0,36745.0,50606.0,71308.0,56.0,235.0,201.0,104.0
24654,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,27784.0,42682.0,69311.0,46.0,33352.0,40821.0,50231.0,39.0,32071.0,39153.0,44755.0,33.0,66.0,66.0,63.0
24655,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,21781.0,31423.0,41479.0,128.0,35381.0,48965.0,63501.0,117.0,51482.0,78329.0,150874.0,31.0,307.0,202.0,57.0
24657,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,30771.0,39467.0,48219.0,105.0,38018.0,44327.0,57512.0,93.0,36992.0,44914.0,83177.0,48.0,165.0,129.0,77.0
24659,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,29701.0,36076.0,41362.0,1789.0,34185.0,40534.0,47586.0,1388.0,37149.0,43498.0,51818.0,645.0,2118.0,1733.0,843.0
24661,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,23059.0,32668.0,43471.0,421.0,36198.0,47729.0,65853.0,318.0,38829.0,46673.0,63253.0,63.0,770.0,504.0,121.0
24664,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,24081.0,30861.0,38397.0,447.0,30360.0,40403.0,51629.0,393.0,34831.0,43351.0,58881.0,99.0,827.0,628.0,201.0
24667,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,27829.0,35369.0,47025.0,326.0,36258.0,44085.0,57028.0,211.0,36848.0,49019.0,68201.0,84.0,447.0,317.0,139.0
24672,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,23012.0,33637.0,44170.0,162.0,34437.0,46527.0,65362.0,157.0,42682.0,57860.0,109763.0,46.0,311.0,243.0,111.0
24674,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,23500.0,32925.0,41635.0,99.0,31939.0,39286.0,49410.0,89.0,46673.0,63005.0,84337.0,35.0,137.0,123.0,58.0
24683,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,27280.0,35060.0,41900.0,47.0,30771.0,42682.0,55738.0,59.0,33281.0,54609.0,80226.0,32.0,89.0,89.0,51.0
24687,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,52072.0,62179.0,73236.0,2651.0,53787.0,68414.0,85212.0,1748.0,58842.0,77341.0,100270.0,628.0,3028.0,2242.0,896.0
24690,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,29642.0,39541.0,51205.0,685.0,37358.0,50737.0,68217.0,461.0,38937.0,56068.0,73777.0,125.0,931.0,702.0,218.0
24692,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,34958.0,44950.0,54152.0,491.0,44033.0,58080.0,71547.0,361.0,50499.0,71530.0,97262.0,117.0,637.0,515.0,211.0
24695,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,31380.0,41512.0,54699.0,398.0,41080.0,56611.0,79052.0,281.0,53858.0,79278.0,122444.0,97.0,526.0,436.0,157.0
24699,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,29564.0,39432.0,51306.0,426.0,37831.0,50727.0,69759.0,329.0,45383.0,65982.0,87973.0,76.0,593.0,477.0,171.0
24703,1116300,University of Texas at Tyler,Tyler,TX,5,Baccalaureate,0,3,24598.0,34325.0,42979.0,320.0,33510.0,42012.0,53292.0,256.0,39909.0,49605.0,69865.0,100.0,537.0,414.0,157.0
24706,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,30529.0,43605.0,55527.0,343.0,50856.0,64212.0,80816.0,324.0,58673.0,76433.0,99493.0,165.0,609.0,525.0,346.0
24708,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,25879.0,37260.0,47880.0,197.0,47511.0,57469.0,71562.0,167.0,54609.0,69311.0,101406.0,76.0,309.0,270.0,149.0
24717,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,39801.0,49376.0,60027.0,332.0,50365.0,64318.0,74852.0,285.0,66133.0,79989.0,93426.0,105.0,430.0,355.0,162.0
24718,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,32823.0,43479.0,60920.0,199.0,49058.0,61020.0,80126.0,177.0,62707.0,78803.0,101592.0,87.0,372.0,319.0,206.0
24720,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,34412.0,45794.0,55097.0,311.0,53032.0,62922.0,75455.0,239.0,62260.0,74409.0,89746.0,109.0,426.0,319.0,179.0
24721,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,24759.0,35950.0,48432.0,93.0,33840.0,51392.0,75247.0,81.0,36938.0,69311.0,81333.0,39.0,145.0,119.0,64.0
24726,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,18750.0,24924.0,32893.0,299.0,27584.0,36128.0,48725.0,290.0,35740.0,44418.0,61020.0,88.0,505.0,403.0,202.0
24728,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,21080.0,28986.0,37772.0,241.0,29748.0,40305.0,52628.0,199.0,36128.0,46999.0,62409.0,112.0,360.0,306.0,182.0
24730,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,31400.0,44378.0,60424.0,288.0,39523.0,57318.0,78420.0,212.0,48872.0,62632.0,87973.0,83.0,380.0,290.0,152.0
24734,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,56321.0,69564.0,85134.0,631.0,65873.0,80051.0,97032.0,489.0,64812.0,81466.0,101925.0,197.0,822.0,671.0,329.0
24736,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,23098.0,31099.0,40192.0,807.0,34963.0,45618.0,57564.0,676.0,40300.0,55873.0,72164.0,320.0,1315.0,1105.0,653.0
24738,1167800,State University of New York Polytechnic Institute,Utica,NY,5,Baccalaureate,0,3,24421.0,32531.0,46321.0,220.0,36704.0,47260.0,60594.0,156.0,42682.0,58221.0,70420.0,60.0,334.0,259.0,132.0
24742,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,35799.0,48292.0,70737.0,188.0,49605.0,72127.0,94127.0,172.0,65982.0,94408.0,123824.0,96.0,245.0,199.0,112.0
24745,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,26472.0,35617.0,45397.0,337.0,36211.0,47113.0,59438.0,290.0,41909.0,57679.0,81333.0,121.0,464.0,375.0,158.0
24747,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,40550.0,54778.0,71609.0,209.0,58071.0,76180.0,98974.0,214.0,67344.0,86498.0,116381.0,121.0,298.0,253.0,159.0
24749,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,35416.0,60689.0,71391.0,58.0,60878.0,69976.0,91448.0,60.0,58402.0,81997.0,100343.0,66.0,72.0,72.0,72.0
24752,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,36466.0,49498.0,65833.0,181.0,57920.0,71856.0,91078.0,184.0,65155.0,88739.0,113553.0,123.0,272.0,235.0,165.0
24762,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,37748.0,53656.0,64593.0,126.0,61922.0,80226.0,99143.0,98.0,60771.0,93520.0,121480.0,57.0,167.0,130.0,72.0
24767,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,28087.0,40821.0,55673.0,141.0,35740.0,53358.0,75484.0,136.0,43984.0,64121.0,95073.0,67.0,213.0,168.0,87.0
24768,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,26920.0,37671.0,44474.0,364.0,39585.0,46620.0,55185.0,352.0,42402.0,51934.0,61847.0,175.0,523.0,446.0,241.0
24770,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,24035.0,34201.0,49186.0,289.0,37826.0,49136.0,60146.0,290.0,43969.0,56451.0,70309.0,169.0,508.0,450.0,279.0
24773,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,23207.0,33224.0,45444.0,450.0,35964.0,48169.0,65441.0,416.0,44232.0,58912.0,84100.0,205.0,727.0,585.0,257.0
24777,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,31969.0,42510.0,51231.0,242.0,43680.0,53034.0,63811.0,215.0,48667.0,60027.0,73723.0,100.0,315.0,248.0,104.0
24780,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,23733.0,35837.0,46556.0,213.0,34348.0,46276.0,57705.0,200.0,39639.0,49425.0,65610.0,81.0,484.0,403.0,189.0
24783,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,31014.0,42002.0,49144.0,2989.0,42630.0,47903.0,55343.0,2245.0,45115.0,50371.0,58690.0,959.0,3421.0,2504.0,1108.0
24786,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,20722.0,30313.0,42421.0,375.0,36168.0,50439.0,66946.0,321.0,43984.0,57544.0,82716.0,111.0,614.0,419.0,153.0
24794,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,22679.0,31633.0,42581.0,899.0,33537.0,43393.0,55612.0,823.0,40764.0,50890.0,66049.0,371.0,1495.0,1171.0,532.0
24805,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,22705.0,31773.0,42161.0,181.0,33930.0,43189.0,54543.0,165.0,41565.0,53699.0,73587.0,92.0,289.0,246.0,133.0
24807,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,21544.0,29965.0,43021.0,259.0,34575.0,46855.0,56579.0,196.0,39099.0,50515.0,65684.0,114.0,403.0,295.0,154.0
24808,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,27309.0,38232.0,49341.0,377.0,40874.0,52941.0,67215.0,260.0,46899.0,62409.0,82993.0,106.0,460.0,345.0,152.0
24813,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,31284.0,42587.0,58236.0,433.0,40569.0,55602.0,78574.0,367.0,50717.0,71429.0,99735.0,188.0,550.0,464.0,250.0
24814,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,32755.0,44580.0,60673.0,921.0,45977.0,61694.0,82314.0,750.0,52877.0,74773.0,105585.0,364.0,1154.0,911.0,461.0
24816,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,34920.0,47128.0,58176.0,1436.0,49805.0,63735.0,80384.0,1148.0,55920.0,77932.0,106148.0,502.0,1747.0,1375.0,617.0
24818,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,33726.0,45368.0,59253.0,564.0,49004.0,64369.0,83472.0,488.0,60358.0,84358.0,115250.0,288.0,723.0,618.0,370.0
24821,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,37797.0,49258.0,64572.0,286.0,51306.0,67567.0,89346.0,258.0,59265.0,82292.0,108872.0,163.0,381.0,320.0,212.0
24823,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,29312.0,39074.0,49304.0,370.0,40712.0,52643.0,70186.0,332.0,50022.0,66722.0,90309.0,186.0,480.0,423.0,232.0
24824,1171100,University of Houston-Clear Lake,Houston,TX,5,Baccalaureate,0,3,26482.0,39645.0,48389.0,504.0,39667.0,47422.0,57448.0,467.0,44117.0,54331.0,65716.0,225.0,750.0,622.0,305.0
24831,1201500,Austin Community College,Austin,TX,3,Associates,0,5,18429.0,25709.0,38289.0,122.0,21573.0,32391.0,48265.0,80.0,30988.0,43426.0,63005.0,40.0,224.0,117.0,54.0
24837,1201500,Austin Community College,Austin,TX,3,Associates,0,5,28236.0,37493.0,59124.0,222.0,34769.0,58221.0,76053.0,142.0,44635.0,62508.0,97071.0,83.0,343.0,196.0,111.0
24839,1201500,Austin Community College,Austin,TX,3,Associates,0,5,26739.0,38289.0,61218.0,136.0,35914.0,57589.0,77640.0,95.0,46380.0,63430.0,84653.0,70.0,213.0,141.0,91.0
24841,1201500,Austin Community College,Austin,TX,3,Associates,0,5,28598.0,38626.0,51928.0,305.0,35194.0,52703.0,67646.0,194.0,44495.0,61516.0,82440.0,85.0,429.0,252.0,120.0
24846,1201500,Austin Community College,Austin,TX,3,Associates,0,5,21588.0,33798.0,51035.0,120.0,42961.0,61144.0,77065.0,69.0,40449.0,69311.0,80226.0,32.0,241.0,104.0,48.0
24848,1201500,Austin Community College,Austin,TX,3,Associates,0,5,27467.0,40506.0,55117.0,343.0,37154.0,50664.0,65769.0,263.0,41441.0,55383.0,75484.0,168.0,550.0,367.0,242.0
24856,1201500,Austin Community College,Austin,TX,1,Certificate < 1 year,0,5,24690.0,35471.0,47455.0,360.0,32971.0,47620.0,62579.0,268.0,43128.0,59124.0,82440.0,96.0,284.0,168.0,61.0
24857,1201500,Austin Community College,Austin,TX,3,Associates,0,5,26461.0,36425.0,48216.0,437.0,34410.0,46852.0,58998.0,267.0,34927.0,49344.0,62558.0,111.0,647.0,403.0,188.0
24862,1201500,Austin Community College,Austin,TX,3,Associates,0,5,21351.0,32569.0,43612.0,213.0,28598.0,44356.0,57221.0,129.0,36560.0,52464.0,66648.0,62.0,402.0,175.0,75.0
24871,1201500,Austin Community College,Austin,TX,3,Associates,0,5,29586.0,36398.0,45365.0,199.0,33500.0,45794.0,54609.0,116.0,36488.0,51106.0,64493.0,57.0,228.0,143.0,64.0
24875,1201500,Austin Community College,Austin,TX,3,Associates,0,5,21366.0,31683.0,44444.0,288.0,27457.0,38953.0,54713.0,187.0,37478.0,50856.0,66695.0,73.0,528.0,288.0,119.0
24876,1201500,Austin Community College,Austin,TX,3,Associates,0,5,19871.0,29010.0,40672.0,638.0,26915.0,39225.0,51177.0,303.0,33895.0,47762.0,60920.0,137.0,1046.0,441.0,177.0
24893,1201500,Austin Community College,Austin,TX,3,Associates,0,5,24168.0,34240.0,48432.0,685.0,33444.0,44009.0,59140.0,383.0,38829.0,50648.0,67390.0,157.0,943.0,462.0,214.0
24911,1201500,Austin Community College,Austin,TX,1,Certificate < 1 year,0,5,24110.0,33089.0,46380.0,189.0,30554.0,39832.0,58943.0,108.0,37478.0,47520.0,81702.0,46.0,7.0,7.0,4.0
24917,1201500,Austin Community College,Austin,TX,1,Certificate < 1 year,0,5,17475.0,21004.0,26684.0,49.0,16394.0,28236.0,41193.0,38.0,26643.0,37208.0,51482.0,33.0,62.0,49.0,45.0
24919,1201500,Austin Community College,Austin,TX,3,Associates,0,5,19182.0,26486.0,37928.0,433.0,25288.0,36368.0,49562.0,309.0,30520.0,44914.0,62012.0,116.0,882.0,489.0,196.0
24923,1201500,Austin Community College,Austin,TX,3,Associates,0,5,18879.0,24325.0,34615.0,141.0,22116.0,32162.0,47260.0,106.0,25028.0,37208.0,62260.0,41.0,298.0,162.0,69.0
24928,1201500,Austin Community College,Austin,TX,3,Associates,0,5,36440.0,43537.0,51356.0,359.0,40703.0,52029.0,61583.0,205.0,45249.0,56776.0,71391.0,70.0,428.0,238.0,116.0
24929,1201500,Austin Community College,Austin,TX,1,Certificate < 1 year,0,5,21072.0,27874.0,35803.0,151.0,41768.0,53358.0,68109.0,153.0,49605.0,64281.0,75674.0,72.0,91.0,46.0,27.0
24930,1201500,Austin Community College,Austin,TX,2,Certificate 1-2 years,0,5,34055.0,44216.0,56725.0,159.0,45696.0,56641.0,71160.0,104.0,51857.0,67230.0,83325.0,65.0,425.0,261.0,129.0
24931,1201500,Austin Community College,Austin,TX,3,Associates,0,5,34657.0,45333.0,55742.0,1165.0,45290.0,57387.0,70559.0,689.0,48684.0,63773.0,78277.0,293.0,1282.0,746.0,301.0
24942,1201500,Austin Community College,Austin,TX,3,Associates,0,5,44230.0,52457.0,61793.0,2813.0,50912.0,63781.0,77032.0,1565.0,56554.0,71000.0,86492.0,548.0,2895.0,1634.0,584.0
24943,1201500,Austin Community College,Austin,TX,2,Certificate 1-2 years,0,5,30057.0,37575.0,46492.0,751.0,38029.0,49417.0,60771.0,476.0,42588.0,54025.0,69924.0,219.0,836.0,536.0,265.0
24944,1201500,Austin Community College,Austin,TX,3,Associates,0,5,25542.0,36835.0,51027.0,1177.0,36563.0,47260.0,61941.0,737.0,41261.0,53751.0,71192.0,340.0,1854.0,964.0,455.0
24946,1201500,Austin Community College,Austin,TX,3,Associates,0,5,27831.0,36452.0,49488.0,161.0,32051.0,44170.0,55422.0,98.0,31423.0,49605.0,60523.0,54.0,217.0,140.0,68.0
24948,1201500,Austin Community College,Austin,TX,3,Associates,0,5,25793.0,34467.0,42402.0,193.0,33459.0,46087.0,62154.0,110.0,35416.0,43426.0,69311.0,36.0,264.0,145.0,51.0
24971,1287500,Pickens Technical College,Aurora,CO,2,Certificate 1-2 years,0,5,17598.0,24885.0,36728.0,107.0,21757.0,28164.0,39369.0,79.0,21192.0,31857.0,46673.0,84.0,803.0,435.0,435.0
24987,1287500,Pickens Technical College,Aurora,CO,2,Certificate 1-2 years,0,5,19518.0,25580.0,41007.0,41.0,23649.0,36992.0,53108.0,46.0,32925.0,45696.0,61268.0,43.0,181.0,181.0,181.0
25002,1287500,Pickens Technical College,Aurora,CO,2,Certificate 1-2 years,0,5,31391.0,43519.0,53191.0,101.0,32658.0,48432.0,71580.0,71.0,44436.0,59011.0,79847.0,77.0,292.0,196.0,196.0
25006,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,22420.0,33423.0,45234.0,137.0,34126.0,46924.0,66458.0,122.0,36437.0,43798.0,67979.0,38.0,196.0,144.0,49.0
25008,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,30672.0,44635.0,61728.0,152.0,48725.0,63005.0,85391.0,77.0,43575.0,68201.0,91744.0,38.0,172.0,110.0,50.0
25009,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,31624.0,49467.0,64028.0,201.0,41147.0,61380.0,86202.0,193.0,53671.0,76433.0,99354.0,118.0,270.0,232.0,170.0
25020,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,22694.0,31567.0,38583.0,114.0,34193.0,39849.0,51482.0,91.0,40927.0,48198.0,53358.0,39.0,164.0,130.0,65.0
25022,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,22435.0,31423.0,42156.0,202.0,36827.0,47699.0,59434.0,147.0,42542.0,49019.0,63749.0,31.0,301.0,210.0,46.0
25025,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,27776.0,36815.0,48003.0,1790.0,37254.0,45044.0,56616.0,1499.0,39301.0,47226.0,58836.0,563.0,2164.0,1726.0,638.0
25027,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,23784.0,32454.0,40291.0,419.0,31254.0,39529.0,52636.0,301.0,34866.0,44742.0,52524.0,107.0,625.0,427.0,160.0
25029,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,24475.0,33704.0,42329.0,240.0,34501.0,40672.0,51273.0,168.0,38372.0,52107.0,74220.0,79.0,301.0,216.0,102.0
25034,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,31610.0,44141.0,65486.0,355.0,41007.0,61428.0,87733.0,250.0,42044.0,57318.0,97737.0,70.0,423.0,259.0,90.0
25036,1323100,University of Houston - Victoria,Victoria,TX,5,Baccalaureate,0,3,31857.0,40878.0,53080.0,468.0,40577.0,51769.0,69089.0,336.0,43575.0,59193.0,83446.0,164.0,567.0,381.0,193.0
25056,2077400,North Lake College,Irving,TX,3,Associates,0,5,38769.0,50161.0,69311.0,102.0,56351.0,74265.0,102242.0,69.0,46556.0,64245.0,79088.0,51.0,131.0,101.0,67.0
25063,2077400,North Lake College,Irving,TX,3,Associates,0,5,20786.0,31094.0,45875.0,3366.0,30598.0,43117.0,58818.0,1856.0,38045.0,54058.0,74498.0,683.0,6999.0,2705.0,891.0
25075,2077400,North Lake College,Irving,TX,3,Associates,0,5,21439.0,30861.0,45417.0,211.0,34118.0,45127.0,58334.0,180.0,41984.0,54430.0,73501.0,107.0,479.0,257.0,140.0
25078,2077400,North Lake College,Irving,TX,3,Associates,0,5,30907.0,41651.0,56060.0,125.0,33565.0,55813.0,65982.0,56.0,35861.0,65387.0,103913.0,31.0,191.0,108.0,53.0
25107,2100200,Brookhaven College,Farmers Branch,TX,3,Associates,0,5,20767.0,30834.0,45346.0,2391.0,29902.0,42559.0,57573.0,1429.0,38829.0,52545.0,69086.0,519.0,4600.0,2123.0,722.0
25113,2100200,Brookhaven College,Farmers Branch,TX,3,Associates,0,5,30142.0,39341.0,49443.0,312.0,37468.0,47944.0,62604.0,215.0,45500.0,57995.0,71530.0,114.0,359.0,275.0,145.0
25116,2100200,Brookhaven College,Farmers Branch,TX,3,Associates,0,5,19866.0,29467.0,38424.0,71.0,26933.0,41406.0,60523.0,67.0,26353.0,42682.0,53358.0,30.0,142.0,90.0,48.0
25124,2100200,Brookhaven College,Farmers Branch,TX,3,Associates,0,5,25299.0,35843.0,55348.0,162.0,37316.0,49772.0,61962.0,127.0,43351.0,66648.0,87752.0,81.0,276.0,204.0,108.0
